TeD,TrD1,TrD2,TrD3,TrD4,TrD5,TrD6,TrD7,TrD8,model,score
TeD2,1,1,1,0,1,1,1,1,MN,0.607773027594248
TeD2,0,1,0,0,0,1,1,1,MN,0.589506412747765
TeD2,0,1,1,0,0,0,0,0,MN,0.563699961134862
TeD2,0,0,0,1,1,1,0,0,MN,0.575048581422464
TeD2,1,1,0,1,1,0,1,1,MN,0.612436844150797
TeD2,1,0,1,0,1,0,1,0,MN,0.60217644772639
TeD2,1,1,0,0,0,0,0,0,MN,0.534006995724835
TeD2,0,0,0,0,0,1,0,1,MN,0.578235522736106
TeD2,0,0,1,0,1,0,0,0,MN,0.575903614457831
TeD2,1,1,1,0,0,0,1,1,MN,0.592304702681695
TeD2,1,1,1,1,1,1,1,1,MN,0.590827827438787
TeD2,1,1,1,1,1,1,1,1,MN,0.610104935872522
TeD2,1,1,1,1,1,1,1,1,MN,0.610882238631947
TeD2,1,1,1,1,1,1,1,1,MN,0.598367664205208
TeD2,1,1,1,1,1,1,1,1,MN,0.587796346677031
TeD3,1,0,1,1,1,0,1,1,MN,0.760771704180064
TeD3,1,1,1,1,1,1,0,1,MN,0.741479099678457
TeD3,0,1,1,1,1,1,1,1,MN,0.766559485530547
TeD3,1,0,0,1,1,0,1,1,MN,0.767845659163987
TeD3,0,1,0,1,0,0,1,1,MN,0.759485530546624
TeD3,1,1,0,1,1,1,1,1,MN,0.758199356913183
TeD3,0,0,0,0,1,1,1,1,MN,0.781993569131833
TeD3,1,0,1,1,1,1,0,0,MN,0.736977491961415
TeD3,1,0,1,1,1,0,0,1,MN,0.727974276527331
TeD3,0,1,0,1,1,0,1,0,MN,0.713826366559485
TeD3,0,1,0,0,0,0,1,0,MN,0.717041800643087
TeD3,0,0,1,1,1,0,1,1,MN,0.787781350482315
TeD3,1,0,1,1,1,1,1,1,MN,0.766559485530547
TeD3,1,1,1,1,1,0,1,1,MN,0.739549839228296
TeD3,0,0,1,1,1,1,1,1,MN,0.766559485530547
TeD3,0,0,1,1,1,0,1,0,MN,0.746623794212219
TeD3,1,0,1,1,0,0,0,0,MN,0.664308681672026
TeD3,1,0,0,1,1,0,1,0,MN,0.756913183279743
TeD3,1,0,1,0,1,0,1,1,MN,0.757556270096463
TeD3,1,1,1,1,0,1,1,1,MN,0.736334405144695
TeD3,0,0,1,0,1,1,1,1,MN,0.753697749196142
TeD3,0,0,0,1,0,0,1,1,MN,0.769131832797428
TeD3,0,1,0,1,1,1,1,1,MN,0.7491961414791
TeD3,1,0,1,1,1,1,0,1,MN,0.72411575562701
TeD3,1,0,1,1,1,0,1,0,MN,0.785852090032154
TeD3,1,0,1,0,1,1,1,1,MN,0.777491961414791
TeD3,1,0,0,1,1,1,1,1,MN,0.794212218649518
TeD3,0,1,1,0,0,1,0,0,MN,0.686173633440514
TeD3,0,0,1,1,1,1,0,1,MN,0.746623794212218
TeD3,0,0,1,0,1,0,1,1,MN,0.769774919614148
TeD3,1,0,1,1,0,0,1,1,MN,0.756913183279743
TeD3,0,1,1,1,1,0,1,1,MN,0.726688102893891
TeD3,1,1,0,0,1,1,0,0,MN,0.739549839228296
TeD3,0,0,0,0,0,1,1,1,MN,0.718971061093248
TeD3,0,1,0,1,1,1,0,1,MN,0.760771704180064
TeD3,0,0,1,1,1,1,1,0,MN,0.714469453376206
TeD3,1,0,0,1,0,0,0,1,MN,0.756270096463022
TeD3,0,1,1,0,1,0,1,1,MN,0.77363344051447
TeD3,1,1,1,1,1,1,1,0,MN,0.740836012861736
TeD3,0,1,0,0,0,1,0,0,MN,0.653376205787781
TeD3,1,0,1,1,0,1,1,1,MN,0.782636655948553
TeD3,1,0,1,1,1,1,1,0,MN,0.755627009646302
TeD3,1,0,1,1,1,0,0,0,MN,0.754983922829582
TeD3,0,0,0,1,1,0,0,1,MN,0.778135048231511
TeD3,0,1,1,1,1,1,1,0,MN,0.743408360128617
TeD3,1,0,1,0,1,1,1,0,MN,0.765273311897106
TeD3,0,0,0,1,1,0,1,1,MN,0.771704180064309
TeD3,0,0,0,1,0,0,0,1,MN,0.717041800643087
TeD3,0,1,0,0,0,0,0,1,MN,0.734405144694534
TeD3,0,1,1,1,0,1,1,1,MN,0.72540192926045
TeD3,1,0,0,1,1,0,0,1,MN,0.759485530546624
TeD3,1,0,1,0,1,1,0,1,MN,0.740192926045016
TeD3,1,1,1,1,1,0,1,0,MN,0.751768488745981
TeD3,0,0,0,1,1,1,1,1,MN,0.754983922829582
TeD3,0,0,1,1,0,1,1,1,MN,0.74983922829582
TeD3,1,1,1,0,1,1,1,1,MN,0.745337620578778
TeD3,0,1,0,0,0,1,1,1,MN,0.746623794212219
TeD3,0,1,1,0,0,0,0,0,MN,0.604501607717042
TeD3,0,0,0,1,1,1,0,0,MN,0.730546623794212
TeD3,1,1,0,1,1,0,1,1,MN,0.778778135048231
TeD3,1,0,1,0,1,0,1,0,MN,0.756913183279743
TeD3,1,1,0,0,0,0,0,0,MN,0.589067524115756
TeD3,0,0,0,0,0,1,0,1,MN,0.753054662379421
TeD3,0,0,1,0,1,0,0,0,MN,0.735691318327974
TeD3,1,1,1,0,0,0,1,1,MN,0.762057877813505
TeD3,1,1,1,1,1,1,1,1,MN,0.783279742765273
TeD3,1,1,1,1,1,1,1,1,MN,0.743408360128617
TeD3,1,1,1,1,1,1,1,1,MN,0.758842443729904
TeD3,1,1,1,1,1,1,1,1,MN,0.753697749196141
TeD3,1,1,1,1,1,1,1,1,MN,0.779421221864952
TeD4,1,0,1,1,1,0,1,1,MN,0.602184707050646
TeD4,1,1,1,1,1,1,0,1,MN,0.555908639523337
TeD4,0,1,1,1,1,1,1,1,MN,0.570804369414101
TeD4,1,0,0,1,1,0,1,1,MN,0.543197616683218
TeD4,0,1,0,1,0,0,1,1,MN,0.549950347567031
TeD4,1,1,0,1,1,1,1,1,MN,0.543594836146971
TeD4,0,0,0,0,1,1,1,1,MN,0.558490566037736
TeD4,1,0,1,1,1,1,0,0,MN,0.525124131082423
TeD4,1,0,1,1,1,0,0,1,MN,0.525124131082423
TeD4,0,1,0,1,1,0,1,0,MN,0.550148957298908
TeD4,0,1,0,0,0,0,1,0,MN,0.461966236345581
TeD4,0,0,1,1,1,0,1,1,MN,0.571400198609732
TeD4,1,0,1,1,1,1,1,1,MN,0.547765640516385
TeD4,1,1,1,1,1,0,1,1,MN,0.561072492552135
TeD4,0,0,1,1,1,1,1,1,MN,0.574379344587885
TeD4,0,0,1,1,1,0,1,0,MN,0.550943396226415
TeD4,1,0,1,1,0,0,0,0,MN,0.472492552135055
TeD4,1,0,0,1,1,0,1,0,MN,0.546772591857001
TeD4,1,0,1,0,1,0,1,1,MN,0.545382323733863
TeD4,1,1,1,1,0,1,1,1,MN,0.550148957298908
TeD4,0,0,1,0,1,1,1,1,MN,0.56583912611718
TeD4,0,0,0,1,0,0,1,1,MN,0.531082423038729
TeD4,0,1,0,1,1,1,1,1,MN,0.554716981132076
TeD4,1,0,1,1,1,1,0,1,MN,0.552929493545184
TeD4,1,0,1,1,1,0,1,0,MN,0.548957298907646
TeD4,1,0,1,0,1,1,1,1,MN,0.568421052631579
TeD4,1,0,0,1,1,1,1,1,MN,0.577159880834161
TeD4,0,1,1,0,0,1,0,0,MN,0.475074478649454
TeD4,0,0,1,1,1,1,0,1,MN,0.563257199602781
TeD4,0,0,1,0,1,0,1,1,MN,0.580139026812314
TeD4,1,0,1,1,0,0,1,1,MN,0.557298907646475
TeD4,0,1,1,1,1,0,1,1,MN,0.545183714001986
TeD4,1,1,0,0,1,1,0,0,MN,0.514200595829196
TeD4,0,0,0,0,0,1,1,1,MN,0.56643495531281
TeD4,0,1,0,1,1,1,0,1,MN,0.556901688182721
TeD4,0,0,1,1,1,1,1,0,MN,0.539821251241311
TeD4,1,0,0,1,0,0,0,1,MN,0.537437934458789
TeD4,0,1,1,0,1,0,1,1,MN,0.560079443892751
TeD4,1,1,1,1,1,1,1,0,MN,0.562859980139027
TeD4,0,1,0,0,0,1,0,0,MN,0.433962264150943
TeD4,1,0,1,1,0,1,1,1,MN,0.563654419066534
TeD4,1,0,1,1,1,1,1,0,MN,0.557497517378352
TeD4,1,0,1,1,1,0,0,0,MN,0.515988083416088
TeD4,0,0,0,1,1,0,0,1,MN,0.552135054617676
TeD4,0,1,1,1,1,1,1,0,MN,0.546375372393247
TeD4,1,0,1,0,1,1,1,0,MN,0.555511420059583
TeD4,0,0,0,1,1,0,1,1,MN,0.5493545183714
TeD4,0,0,0,1,0,0,0,1,MN,0.522939424031778
TeD4,0,1,0,0,0,0,0,1,MN,0.467924528301887
TeD4,0,1,1,1,0,1,1,1,MN,0.546176762661371
TeD4,1,0,0,1,1,0,0,1,MN,0.548560079443893
TeD4,1,0,1,0,1,1,0,1,MN,0.553326713008937
TeD4,1,1,1,1,1,0,1,0,MN,0.561668321747766
TeD4,0,0,0,1,1,1,1,1,MN,0.582720953326713
TeD4,0,0,1,1,0,1,1,1,MN,0.558093346573982
TeD4,1,1,1,0,1,1,1,1,MN,0.571996027805362
TeD4,0,1,0,0,0,1,1,1,MN,0.549950347567031
TeD4,0,1,1,0,0,0,0,0,MN,0.382720953326713
TeD4,0,0,0,1,1,1,0,0,MN,0.521350546176763
TeD4,1,1,0,1,1,0,1,1,MN,0.558490566037736
TeD4,1,0,1,0,1,0,1,0,MN,0.514001986097319
TeD4,1,1,0,0,0,0,0,0,MN,0.325719960278054
TeD4,0,0,0,0,0,1,0,1,MN,0.51837140019861
TeD4,0,0,1,0,1,0,0,0,MN,0.496127110228401
TeD4,1,1,1,0,0,0,1,1,MN,0.548957298907647
TeD4,1,1,1,1,1,1,1,1,MN,0.594041708043694
TeD4,1,1,1,1,1,1,1,1,MN,0.584111221449851
TeD4,1,1,1,1,1,1,1,1,MN,0.564846077457795
TeD4,1,1,1,1,1,1,1,1,MN,0.567626613704071
TeD4,1,1,1,1,1,1,1,1,MN,0.583515392254221
TeD5,1,0,1,1,1,0,1,1,MN,0.0588670870241175
TeD5,1,1,1,1,1,1,0,1,MN,0.052417171476626
TeD5,0,1,1,1,1,1,1,1,MN,0.0562463388188378
TeD5,1,0,0,1,1,0,1,1,MN,0.0585679096491478
TeD5,0,1,0,1,0,0,1,1,MN,0.0549987590795851
TeD5,1,1,0,1,1,1,1,1,MN,0.0543306293137892
TeD5,0,0,0,0,1,1,1,1,MN,0.0558937039019862
TeD5,1,0,1,1,1,1,0,0,MN,0.0579235858166178
TeD5,1,0,1,1,1,0,0,1,MN,0.0602849876405603
TeD5,0,1,0,1,1,0,1,0,MN,0.0548404689186172
TeD5,0,1,0,0,0,0,1,0,MN,0.0469287150465255
TeD5,0,0,1,1,1,0,1,1,MN,0.057124181247927
TeD5,1,0,1,1,1,1,1,1,MN,0.0569271490843237
TeD5,1,1,1,1,1,0,1,1,MN,0.0543251587343123
TeD5,0,0,1,1,1,1,1,1,MN,0.0577258150496559
TeD5,0,0,1,1,1,0,1,0,MN,0.0556699308873266
TeD5,1,0,1,1,0,0,0,0,MN,0.0495509790683809
TeD5,1,0,0,1,1,0,1,0,MN,0.0569163788519574
TeD5,1,0,1,0,1,0,1,1,MN,0.0570329844336753
TeD5,1,1,1,1,0,1,1,1,MN,0.0556249566790706
TeD5,0,0,1,0,1,1,1,1,MN,0.0570127900743449
TeD5,0,0,0,1,0,0,1,1,MN,0.0580709441760664
TeD5,0,1,0,1,1,1,1,1,MN,0.0565271576889999
TeD5,1,0,1,1,1,1,0,1,MN,0.0597159430541092
TeD5,1,0,1,1,1,0,1,0,MN,0.0585556659982942
TeD5,1,0,1,0,1,1,1,1,MN,0.0614352806464755
TeD5,1,0,0,1,1,1,1,1,MN,0.0575047514058523
TeD5,0,1,1,0,0,1,0,0,MN,0.0500611661119572
TeD5,0,0,1,1,1,1,0,1,MN,0.0559305421252416
TeD5,0,0,1,0,1,0,1,1,MN,0.0562593602772695
TeD5,1,0,1,1,0,0,1,1,MN,0.0577972452361324
TeD5,0,1,1,1,1,0,1,1,MN,0.0547844235608776
TeD5,1,1,0,0,1,1,0,0,MN,0.0556729182743553
TeD5,0,0,0,0,0,1,1,1,MN,0.057255917623028
TeD5,0,1,0,1,1,1,0,1,MN,0.057427033158724
TeD5,0,0,1,1,1,1,1,0,MN,0.055961754395456
TeD5,1,0,0,1,0,0,0,1,MN,0.0599288501177342
TeD5,0,1,1,0,1,0,1,1,MN,0.0572862883730746
TeD5,1,1,1,1,1,1,1,0,MN,0.0520613572057891
TeD5,0,1,0,0,0,1,0,0,MN,0.0432674929123728
TeD5,1,0,1,1,0,1,1,1,MN,0.0567968786893603
TeD5,1,0,1,1,1,1,1,0,MN,0.0543860327986031
TeD5,1,0,1,1,1,0,0,0,MN,0.054369242443378
TeD5,0,0,0,1,1,0,0,1,MN,0.0574882350149348
TeD5,0,1,1,1,1,1,1,0,MN,0.0576302233935362
TeD5,1,0,1,0,1,1,1,0,MN,0.0536478102653515
TeD5,0,0,0,1,1,0,1,1,MN,0.0599525300318148
TeD5,0,0,0,1,0,0,0,1,MN,0.0532315599117619
TeD5,0,1,0,0,0,0,0,1,MN,0.0531683909601459
TeD5,0,1,1,1,0,1,1,1,MN,0.0538456848332839
TeD5,1,0,0,1,1,0,0,1,MN,0.0607328605803623
TeD5,1,0,1,0,1,1,0,1,MN,0.0586034743138168
TeD5,1,1,1,1,1,0,1,0,MN,0.0553530199014818
TeD5,0,0,0,1,1,1,1,1,MN,0.0563164189426986
TeD5,0,0,1,1,0,1,1,1,MN,0.0526988791643446
TeD5,1,1,1,0,1,1,1,1,MN,0.0538659069537632
TeD5,0,1,0,0,0,1,1,1,MN,0.0521339856268061
TeD5,0,1,1,0,0,0,0,0,MN,0.0424365997707478
TeD5,0,0,0,1,1,1,0,0,MN,0.0574403321282339
TeD5,1,1,0,1,1,0,1,1,MN,0.0564781422211743
TeD5,1,0,1,0,1,0,1,0,MN,0.0583345207462655
TeD5,1,1,0,0,0,0,0,0,MN,0.0335264734556917
TeD5,0,0,0,0,0,1,0,1,MN,0.0567035288257674
TeD5,0,0,1,0,1,0,0,0,MN,0.0587584556565298
TeD5,1,1,1,0,0,0,1,1,MN,0.0520624377136743
TeD5,1,1,1,1,1,1,1,1,MN,0.0544006692925707
TeD5,1,1,1,1,1,1,1,1,MN,0.0554263475683812
TeD5,1,1,1,1,1,1,1,1,MN,0.0542678770824124
TeD5,1,1,1,1,1,1,1,1,MN,0.0522506007987359
TeD5,1,1,1,1,1,1,1,1,MN,0.0559519641736775
TeD6,1,0,1,1,1,0,1,1,MN,0.690374881067077
TeD6,1,1,1,1,1,1,0,1,MN,0.677244973565811
TeD6,0,1,1,1,1,1,1,1,MN,0.642643497834833
TeD6,1,0,0,1,1,0,1,1,MN,0.637830272514248
TeD6,0,1,0,1,0,0,1,1,MN,0.637498884319642
TeD6,1,1,0,1,1,1,1,1,MN,0.676615097024938
TeD6,0,0,0,0,1,1,1,1,MN,0.60233427449056
TeD6,1,0,1,1,1,1,0,0,MN,0.647016487723129
TeD6,1,0,1,1,1,0,0,1,MN,0.665822316555987
TeD6,0,1,0,1,1,0,1,0,MN,0.634405742949893
TeD6,0,1,0,0,0,0,1,0,MN,0.548765065333829
TeD6,0,0,1,1,1,0,1,1,MN,0.627082190091873
TeD6,1,0,1,1,1,1,1,1,MN,0.655013833366774
TeD6,1,1,1,1,1,0,1,1,MN,0.703491845616865
TeD6,0,0,1,1,1,1,1,1,MN,0.664594541051706
TeD6,0,0,1,1,1,0,1,0,MN,0.689469579684537
TeD6,1,0,1,1,0,0,0,0,MN,0.61568603006237
TeD6,1,0,0,1,1,0,1,0,MN,0.663072883378001
TeD6,1,0,1,0,1,0,1,1,MN,0.681540322857584
TeD6,1,1,1,1,0,1,1,1,MN,0.624920331072162
TeD6,0,0,1,0,1,1,1,1,MN,0.686521454955943
TeD6,0,0,0,1,0,0,1,1,MN,0.635985415543225
TeD6,0,1,0,1,1,1,1,1,MN,0.689276621355637
TeD6,1,0,1,1,1,1,0,1,MN,0.664078557182532
TeD6,1,0,1,1,1,0,1,0,MN,0.605763636467716
TeD6,1,0,1,0,1,1,1,1,MN,0.698830310228871
TeD6,1,0,0,1,1,1,1,1,MN,0.642297960465682
TeD6,0,1,1,0,0,1,0,0,MN,0.623117769014534
TeD6,0,0,1,1,1,1,0,1,MN,0.631588624501073
TeD6,0,0,1,0,1,0,1,1,MN,0.611713365770834
TeD6,1,0,1,1,0,0,1,1,MN,0.654634257045521
TeD6,0,1,1,1,1,0,1,1,MN,0.668721151610247
TeD6,1,1,0,0,1,1,0,0,MN,0.661383744286239
TeD6,0,0,0,0,0,1,1,1,MN,0.666916080050781
TeD6,0,1,0,1,1,1,0,1,MN,0.679785204894889
TeD6,0,0,1,1,1,1,1,0,MN,0.660671206974233
TeD6,1,0,0,1,0,0,0,1,MN,0.613980627082712
TeD6,0,1,1,0,1,0,1,1,MN,0.696628848107286
TeD6,1,1,1,1,1,1,1,0,MN,0.678593909113339
TeD6,0,1,0,0,0,1,0,0,MN,0.56952072475417
TeD6,1,0,1,1,0,1,1,1,MN,0.619373372136738
TeD6,1,0,1,1,1,1,1,0,MN,0.669868697009022
TeD6,1,0,1,1,1,0,0,0,MN,0.62960074193527
TeD6,0,0,0,1,1,0,0,1,MN,0.60571220191819
TeD6,0,1,1,1,1,1,1,0,MN,0.706250864435297
TeD6,1,0,1,0,1,1,1,0,MN,0.691679838973932
TeD6,0,0,0,1,1,0,1,1,MN,0.663464371140091
TeD6,0,0,0,1,0,0,0,1,MN,0.648068976363372
TeD6,0,1,0,0,0,0,0,1,MN,0.564750544923646
TeD6,0,1,1,1,0,1,1,1,MN,0.640198166104359
TeD6,1,0,0,1,1,0,0,1,MN,0.654216049335239
TeD6,1,0,1,0,1,1,0,1,MN,0.646008224895479
TeD6,1,1,1,1,1,0,1,0,MN,0.654151623215046
TeD6,0,0,0,1,1,1,1,1,MN,0.668153535029184
TeD6,0,0,1,1,0,1,1,1,MN,0.686400108400823
TeD6,1,1,1,0,1,1,1,1,MN,0.703178131596005
TeD6,0,1,0,0,0,1,1,1,MN,0.677121045054532
TeD6,0,1,1,0,0,0,0,0,MN,0.508502626159558
TeD6,0,0,0,1,1,1,0,0,MN,0.675525401351251
TeD6,1,1,0,1,1,0,1,1,MN,0.648770360620051
TeD6,1,0,1,0,1,0,1,0,MN,0.634849678717021
TeD6,1,1,0,0,0,0,0,0,MN,0.489666420898742
TeD6,0,0,0,0,0,1,0,1,MN,0.58753094844723
TeD6,0,0,1,0,1,0,0,0,MN,0.642127189952476
TeD6,1,1,1,0,0,0,1,1,MN,0.691620242182829
TeD6,1,1,1,1,1,1,1,1,MN,0.670000727346677
TeD6,1,1,1,1,1,1,1,1,MN,0.685637956804366
TeD6,1,1,1,1,1,1,1,1,MN,0.676430348142871
TeD6,1,1,1,1,1,1,1,1,MN,0.65390222300151
TeD6,1,1,1,1,1,1,1,1,MN,0.678686945402587
TeD7,1,0,1,1,1,0,1,1,MN,0.303509077213539
TeD7,1,1,1,1,1,1,0,1,MN,0.297258084517504
TeD7,0,1,1,1,1,1,1,1,MN,0.317369195542796
TeD7,1,0,0,1,1,0,1,1,MN,0.288679241539738
TeD7,0,1,0,1,0,0,1,1,MN,0.358328662072722
TeD7,1,1,0,1,1,1,1,1,MN,0.337767321690577
TeD7,0,0,0,0,1,1,1,1,MN,0.274193467631806
TeD7,1,0,1,1,1,1,0,0,MN,0.369585989509556
TeD7,1,0,1,1,1,0,0,1,MN,0.294806488887098
TeD7,0,1,0,1,1,0,1,0,MN,0.335720948510434
TeD7,0,1,0,0,0,0,1,0,MN,0.296913618333454
TeD7,0,0,1,1,1,0,1,1,MN,0.233838819892458
TeD7,1,0,1,1,1,1,1,1,MN,0.323455727001121
TeD7,1,1,1,1,1,0,1,1,MN,0.315748311424566
TeD7,0,0,1,1,1,1,1,1,MN,0.330419171794149
TeD7,0,0,1,1,1,0,1,0,MN,0.23301633643504
TeD7,1,0,1,1,0,0,0,0,MN,0.189271924390727
TeD7,1,0,0,1,1,0,1,0,MN,0.354497830703412
TeD7,1,0,1,0,1,0,1,1,MN,0.343187513577653
TeD7,1,1,1,1,0,1,1,1,MN,0.303303657459981
TeD7,0,0,1,0,1,1,1,1,MN,0.429184104461432
TeD7,0,0,0,1,0,0,1,1,MN,0.320521252235369
TeD7,0,1,0,1,1,1,1,1,MN,0.301088363228192
TeD7,1,0,1,1,1,1,0,1,MN,0.26751238006448
TeD7,1,0,1,1,1,0,1,0,MN,0.284877501445762
TeD7,1,0,1,0,1,1,1,1,MN,0.337696822138436
TeD7,1,0,0,1,1,1,1,1,MN,0.279752646881798
TeD7,0,1,1,0,0,1,0,0,MN,0.388994968429455
TeD7,0,0,1,1,1,1,0,1,MN,0.31431984683662
TeD7,0,0,1,0,1,0,1,1,MN,0.297638420885327
TeD7,1,0,1,1,0,0,1,1,MN,0.328788608981213
TeD7,0,1,1,1,1,0,1,1,MN,0.475307246161005
TeD7,1,1,0,0,1,1,0,0,MN,0.390832527060669
TeD7,0,0,0,0,0,1,1,1,MN,0.336587678961923
TeD7,0,1,0,1,1,1,0,1,MN,0.298048323652754
TeD7,0,0,1,1,1,1,1,0,MN,0.286309732786843
TeD7,1,0,0,1,0,0,0,1,MN,0.269449468198218
TeD7,0,1,1,0,1,0,1,1,MN,0.361175729646729
TeD7,1,1,1,1,1,1,1,0,MN,0.411404784760744
TeD7,0,1,0,0,0,1,0,0,MN,0.354080671050336
TeD7,1,0,1,1,0,1,1,1,MN,0.327235471780934
TeD7,1,0,1,1,1,1,1,0,MN,0.287864478033455
TeD7,1,0,1,1,1,0,0,0,MN,0.222955759770304
TeD7,0,0,0,1,1,0,0,1,MN,0.287170044813661
TeD7,0,1,1,1,1,1,1,0,MN,0.440700217145657
TeD7,1,0,1,0,1,1,1,0,MN,0.349642762165442
TeD7,0,0,0,1,1,0,1,1,MN,0.396103710688953
TeD7,0,0,0,1,0,0,0,1,MN,0.296301531900843
TeD7,0,1,0,0,0,0,0,1,MN,0.35496049074471
TeD7,0,1,1,1,0,1,1,1,MN,0.292717651400242
TeD7,1,0,0,1,1,0,0,1,MN,0.353899504453701
TeD7,1,0,1,0,1,1,0,1,MN,0.287407511768452
TeD7,1,1,1,1,1,0,1,0,MN,0.397016246185252
TeD7,0,0,0,1,1,1,1,1,MN,0.275305286569343
TeD7,0,0,1,1,0,1,1,1,MN,0.383192199668618
TeD7,1,1,1,0,1,1,1,1,MN,0.381672839590058
TeD7,0,1,0,0,0,1,1,1,MN,0.388445475059947
TeD7,0,1,1,0,0,0,0,0,MN,0.212784301421355
TeD7,0,0,0,1,1,1,0,0,MN,0.309849927069798
TeD7,1,1,0,1,1,0,1,1,MN,0.401863754752039
TeD7,1,0,1,0,1,0,1,0,MN,0.315879709599323
TeD7,1,1,0,0,0,0,0,0,MN,0.13516306533615
TeD7,0,0,0,0,0,1,0,1,MN,0.288220148863859
TeD7,0,0,1,0,1,0,0,0,MN,0.177380851948518
TeD7,1,1,1,0,0,0,1,1,MN,0.361988301714792
TeD7,1,1,1,1,1,1,1,1,MN,0.3998299718446
TeD7,1,1,1,1,1,1,1,1,MN,0.376359040784127
TeD7,1,1,1,1,1,1,1,1,MN,0.387153678957695
TeD7,1,1,1,1,1,1,1,1,MN,0.334804085899959
TeD7,1,1,1,1,1,1,1,1,MN,0.276063607056473
TeD1,1,0,1,1,1,0,0,0,MF,0.549283437860855
TeD1,1,1,1,1,0,1,1,1,MF,0.812628078451752
TeD1,1,0,0,0,1,1,1,1,MF,0.607635021223341
TeD1,1,0,0,1,0,0,1,1,MF,0.584290796661258
TeD1,0,0,0,0,1,1,0,0,MF,0.67227774126968
TeD1,1,0,1,0,1,1,1,0,MF,0.589043240863285
TeD1,0,1,0,1,1,0,1,1,MF,0.878461489448916
TeD1,1,0,1,1,1,1,0,1,MF,0.572491002942174
TeD1,0,1,0,0,0,0,1,0,MF,0.885858878545846
TeD1,1,1,1,0,0,1,0,0,MF,0.720948558251717
TeD1,0,1,0,0,0,0,1,1,MF,0.882014296296543
TeD1,0,1,1,0,1,1,0,0,MF,0.888789689661475
TeD1,1,0,1,0,1,1,1,1,MF,0.613513504161602
TeD1,0,1,0,0,0,0,0,1,MF,0.897049629929475
TeD1,0,0,1,1,1,1,1,1,MF,0.662816153556484
TeD1,0,1,1,0,0,1,0,0,MF,0.885570819355086
TeD1,1,0,1,0,1,0,1,1,MF,0.59373166256234
TeD1,1,1,0,1,0,1,1,1,MF,0.827973953543
TeD1,0,1,1,0,0,0,0,1,MF,0.88585458664247
TeD1,1,0,1,1,1,1,0,0,MF,0.568948315653306
TeD1,1,1,0,0,0,1,0,0,MF,0.582638333555236
TeD1,0,0,0,0,0,1,1,0,MF,0.67852802266839
TeD1,1,1,0,0,1,1,0,1,MF,0.842444232965766
TeD1,0,1,1,1,1,0,1,0,MF,0.88139254500575
TeD1,0,1,1,0,1,1,1,0,MF,0.882317289661573
TeD1,1,0,1,1,1,1,1,1,MF,0.618553130601241
TeD1,0,0,0,0,0,1,0,1,MF,0.676368720931223
TeD1,1,0,0,0,0,1,0,0,MF,0.502301188474765
TeD1,0,1,1,1,1,1,1,0,MF,0.886692659095475
TeD1,1,1,0,0,1,1,0,0,MF,0.830631715747724
TeD1,0,1,1,0,0,0,0,0,MF,0.874903398841137
TeD1,1,1,0,0,0,0,0,0,MF,0.533542007758578
TeD1,1,1,0,0,0,1,1,0,MF,0.761900495275279
TeD1,0,1,0,1,0,0,0,0,MF,0.89379777365552
TeD1,0,0,0,0,1,1,0,1,MF,0.685861192065323
TeD1,0,1,0,0,0,1,0,0,MF,0.89053541413322
TeD1,0,0,1,0,1,0,0,1,MF,0.665163220285057
TeD1,1,1,1,1,1,0,1,1,MF,0.830666175905329
TeD1,1,0,0,1,0,0,0,0,MF,0.529667909278926
TeD1,0,1,0,0,1,0,1,1,MF,0.8819867154064
TeD1,0,1,0,0,0,1,0,1,MF,0.880831752030892
TeD1,0,1,0,0,0,1,1,0,MF,0.889071629511468
TeD1,1,1,0,0,0,1,0,1,MF,0.840401956371545
TeD1,1,0,0,1,1,0,1,1,MF,0.589043424420022
TeD1,1,0,1,1,0,0,1,0,MF,0.548717991740796
TeD1,0,0,0,0,0,1,1,1,MF,0.676640519226362
TeD1,1,0,1,1,1,1,1,0,MF,0.566613243165061
TeD1,1,1,0,0,0,0,1,0,MF,0.726242737009077
TeD1,0,1,0,1,0,1,0,1,MF,0.879307308773063
TeD1,0,0,1,0,0,0,0,1,MF,0.674234105587779
TeD1,1,1,1,1,1,1,1,0,MF,0.762812378764592
TeD1,0,1,1,0,0,1,1,0,MF,0.88609990154873
TeD1,0,1,0,0,1,0,0,0,MF,0.88609206199589
TeD1,1,1,0,1,1,0,1,1,MF,0.826195181090057
TeD1,1,0,0,0,1,0,0,1,MF,0.562218362291441
TeD1,1,1,1,0,1,1,0,1,MF,0.853403244872988
TeD1,0,1,1,1,0,0,0,0,MF,0.884900249876544
TeD1,0,1,0,0,0,1,1,1,MF,0.883143046424127
TeD1,0,0,0,0,1,0,0,1,MF,0.682260525960329
TeD1,1,1,0,1,0,0,0,0,MF,0.629446599926268
TeD1,1,0,1,1,1,0,1,1,MF,0.630635886017662
TeD1,0,1,0,1,1,1,1,1,MF,0.882252884598178
TeD1,1,1,1,1,1,1,0,1,MF,0.840336790703957
TeD1,0,0,0,1,0,0,0,1,MF,0.658982304678943
TeD1,1,1,1,0,1,1,1,1,MF,0.85308745145175
TeD1,1,0,0,0,1,0,1,0,MF,0.579312712134158
TeD1,0,0,1,0,0,1,0,0,MF,0.615609090979797
TeD1,0,1,1,1,0,1,1,1,MF,0.882282507150515
TeD1,1,1,1,0,1,1,1,0,MF,0.839772849216172
